[DEBUG] 2022-06-23 12:58:19.189 [main] StatisticsInitiator - Statistics initialized [enabled=true]
[DEBUG] 2022-06-23 13:00:38.452 [main] StatisticsInitiator - Statistics initialized [enabled=true]
[DEBUG] 2022-06-23 13:01:00.402 [main] StatisticsImpl - HHH000117: HQL: select generatedAlias0 from orders as generatedAlias0 where generatedAlias0.creationDate<:param0, time: 1773ms, rows: 549
[DEBUG] 2022-06-23 13:36:55.291 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 91ms, rows: 1000
[DEBUG] 2022-06-23 13:36:57.982 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:37:00.329 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:37:01.867 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 72ms, rows: 1000
[DEBUG] 2022-06-23 13:37:03.054 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:37:04.003 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:37:04.941 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:37:05.825 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 60ms, rows: 1000
[DEBUG] 2022-06-23 13:37:06.601 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 58ms, rows: 1000
[DEBUG] 2022-06-23 13:37:07.407 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:37:08.212 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 75ms, rows: 1000
[DEBUG] 2022-06-23 13:37:10.847 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 59ms, rows: 1000
[DEBUG] 2022-06-23 13:37:13.117 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:37:14.634 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:37:15.792 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 59ms, rows: 1000
[DEBUG] 2022-06-23 13:37:16.808 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:37:17.657 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:37:18.596 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:37:19.485 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:37:20.273 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:37:21.176 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:37:23.695 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:37:26.147 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 61ms, rows: 1000
[DEBUG] 2022-06-23 13:37:27.914 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:37:29.941 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 76ms, rows: 1000
[DEBUG] 2022-06-23 13:37:31.038 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 59ms, rows: 1000
[DEBUG] 2022-06-23 13:37:31.938 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:37:32.790 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 61ms, rows: 1000
[DEBUG] 2022-06-23 13:37:33.644 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:37:34.908 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:37:35.830 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:37:38.767 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:37:41.439 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 60ms, rows: 1000
[DEBUG] 2022-06-23 13:37:44.118 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 86ms, rows: 1000
[DEBUG] 2022-06-23 13:37:45.805 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:37:47.168 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:37:48.052 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:37:48.925 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:37:49.812 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 60ms, rows: 1000
[DEBUG] 2022-06-23 13:37:50.676 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:37:51.492 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:37:54.715 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:37:57.403 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:37:58.919 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:38:00.081 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:38:01.147 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:38:02.042 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:38:02.920 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:38:03.979 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:38:04.842 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:38:05.688 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:38:08.067 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:38:11.593 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:38:13.318 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:38:14.894 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:38:16.055 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 60ms, rows: 1000
[DEBUG] 2022-06-23 13:38:16.955 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:38:17.875 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 59ms, rows: 1000
[DEBUG] 2022-06-23 13:38:18.703 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:38:19.606 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:38:20.466 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 79ms, rows: 1000
[DEBUG] 2022-06-23 13:38:22.906 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:38:25.218 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:38:26.745 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:38:27.864 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:38:28.866 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:38:29.819 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:38:30.730 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:38:31.563 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:38:32.392 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:38:33.302 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:38:35.812 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:38:38.078 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:38:39.615 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 61ms, rows: 1000
[DEBUG] 2022-06-23 13:38:40.953 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:39:00.902 [main] StatisticsInitiator - Statistics initialized [enabled=true]
[DEBUG] 2022-06-23 13:39:02.891 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 508ms, rows: 1000
[DEBUG] 2022-06-23 13:39:06.971 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 202ms, rows: 1000
[DEBUG] 2022-06-23 13:39:09.967 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 155ms, rows: 1000
[DEBUG] 2022-06-23 13:39:11.724 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 86ms, rows: 1000
[DEBUG] 2022-06-23 13:39:13.015 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 96ms, rows: 1000
[DEBUG] 2022-06-23 13:39:14.270 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 106ms, rows: 1000
[DEBUG] 2022-06-23 13:39:15.271 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 80ms, rows: 1000
[DEBUG] 2022-06-23 13:39:16.351 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 83ms, rows: 1000
[DEBUG] 2022-06-23 13:39:17.241 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:18.060 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 77ms, rows: 1000
[DEBUG] 2022-06-23 13:39:18.963 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 95ms, rows: 1000
[DEBUG] 2022-06-23 13:39:21.624 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:23.953 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:39:25.593 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:39:26.733 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:27.745 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 72ms, rows: 1000
[DEBUG] 2022-06-23 13:39:28.648 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 82ms, rows: 1000
[DEBUG] 2022-06-23 13:39:29.592 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:39:30.536 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 88ms, rows: 1000
[DEBUG] 2022-06-23 13:39:31.336 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 69ms, rows: 1000
[DEBUG] 2022-06-23 13:39:32.123 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:39:34.703 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:39:37.011 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 75ms, rows: 1000
[DEBUG] 2022-06-23 13:39:38.480 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:39.689 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:40.853 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:41.839 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 87ms, rows: 1000
[DEBUG] 2022-06-23 13:39:42.768 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:39:43.629 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:39:44.507 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:39:45.330 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 75ms, rows: 1000
[DEBUG] 2022-06-23 13:39:47.797 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:39:50.098 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:39:51.640 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 61ms, rows: 1000
[DEBUG] 2022-06-23 13:39:52.762 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:39:53.756 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:39:54.725 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:39:55.666 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:39:56.496 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:39:57.296 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:39:58.100 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:40:00.660 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 76ms, rows: 1000
[DEBUG] 2022-06-23 13:40:02.873 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 74ms, rows: 1000
[DEBUG] 2022-06-23 13:40:04.426 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 59ms, rows: 1000
[DEBUG] 2022-06-23 13:40:05.607 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:40:06.606 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:40:07.489 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:40:08.331 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:40:09.216 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 96ms, rows: 1000
[DEBUG] 2022-06-23 13:40:10.038 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:40:10.898 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:40:13.319 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 77ms, rows: 1000
[DEBUG] 2022-06-23 13:40:15.671 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:40:17.144 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 62ms, rows: 1000
[DEBUG] 2022-06-23 13:40:18.262 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 72ms, rows: 1000
[DEBUG] 2022-06-23 13:40:19.391 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 84ms, rows: 1000
[DEBUG] 2022-06-23 13:40:20.272 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 73ms, rows: 1000
[DEBUG] 2022-06-23 13:40:21.203 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 67ms, rows: 1000
[DEBUG] 2022-06-23 13:40:22.022 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 64ms, rows: 1000
[DEBUG] 2022-06-23 13:40:22.858 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 80ms, rows: 1000
[DEBUG] 2022-06-23 13:40:23.661 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 75ms, rows: 1000
[DEBUG] 2022-06-23 13:40:26.252 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
[DEBUG] 2022-06-23 13:40:28.500 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 72ms, rows: 1000
[DEBUG] 2022-06-23 13:40:30.043 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 66ms, rows: 1000
[DEBUG] 2022-06-23 13:40:31.192 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 63ms, rows: 1000
[DEBUG] 2022-06-23 13:40:32.191 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 65ms, rows: 1000
[DEBUG] 2022-06-23 13:40:33.067 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 71ms, rows: 1000
[DEBUG] 2022-06-23 13:40:33.950 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:40:34.848 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 68ms, rows: 1000
[DEBUG] 2022-06-23 13:40:35.681 [main] StatisticsImpl - HHH000117: HQL: SELECT * from orders LIMIT ?, time: 70ms, rows: 1000
